id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,rooms,bedrooms,bathrooms,surface_total,surface_covered,price,price_period,title
WbrSUG5W01JIV6VZ5/rbmg==,Propiedad,2019-04-10,2020-02-13,2019-04-10,-34.627606,-58.398628,Argentina,Capital Federal,Parque Patricios,,,,4.0,,1.0,,,156000.0,,Departamento en Venta ubicado en Parque Patricios
WcBBtxBa2ILev4IMLo/VtA==,Propiedad,2020-04-16,9999-12-31,2020-04-16,-37.8522183417,-58.2569067929,Argentina,Buenos Aires Interior,Balcarce,,,,5.0,2.0,1.0,,,150000.0,,Casa a reciclar con lote amplio
WcP51tVllxAGw0Ik59vb+g==,Propiedad,2019-11-14,2020-03-23,2019-11-14,-34.614509000000005,-58.543760999999996,Argentina,Bs.As. G.B.A. Zona Oeste,Tres de Febrero,Caseros,,,3.0,2.0,3.0,273.0,158.0,170000.0,,Ph en primer piso y excelente local  comercial
WccR5Vb0q38STnHoAUBqZw==,Propiedad,2019-10-19,9999-12-31,2019-10-19,-34.69984,-58.3971925,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,Lanús,,,2.0,,1.0,,,65000.0,Mensual,PH - Lanús Oeste
WccaTu9vZXzDBpKIDtVNFw==,Propiedad,2020-02-04,9999-12-31,2020-02-04,-34.5543794,-58.542801299999994,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,,,3.0,2.0,1.0,100.0,52.0,83000.0,,PH INTERNO 3 AMBIENTES CON TERRAZA PROPIA EN VILLA BALLESTER
WdHT05ws0u0I+RRzLbRwhg==,Propiedad,2020-04-03,9999-12-31,2020-04-03,-34.6018001414,-58.5600247937,Argentina,Bs.As. G.B.A. Zona Oeste,Tres de Febrero,,,,3.0,2.0,1.0,,,90000.0,,Departamento Tipo Casa en Venta en Caseros
WdWNHnv5arQodixM2THIRg==,Propiedad,2020-01-16,9999-12-31,2020-01-16,-34.6544118,-58.4928405,Argentina,Capital Federal,Mataderos,,,,,,1.0,28.0,28.0,45000.0,,"EXCELENTE OPORTUNIDAD, DTO. MONOAMBIENTE AL FTE, NUEVO, IDEAL PEQUEÑO INVERSOR! POSESION INMEDIATA!"
WdjdKaAnZBLs+tzaupja2g==,Propiedad,2020-02-05,2020-03-13,2020-02-05,-31.4761789,-64.54751329999999,Argentina,Capital Federal,,,,,3.0,2.0,1.0,,,98000.0,,VENTA CASA EN LOMA DEL REY SAN ANTONIO
WdvEZli5DYhYxR0L2VkglQ==,Propiedad,2019-11-05,2020-03-04,2019-11-05,-37.9693721,-57.590523899999994,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,1.0,78.0,78.0,75000.0,,PH 3 AMB EN VENTA
WeBuhNvqONcolhPfuJJqAA==,Propiedad,2019-10-12,2019-12-23,2019-10-12,-34.5436194,-58.4928572,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Florida,,,3.0,2.0,1.0,56.0,56.0,170000.0,,"PH 3 Amb. al Contrafrente, Ideal Para Mejorar"
WeTHXf9HPd89Qtu0LiV2ow==,Propiedad,2019-07-12,9999-12-31,2019-07-12,-34.554026,-58.4906628,Argentina,Capital Federal,Saavedra,,,,5.0,,2.0,165.0,105.0,290000.0,Mensual,Excelente ph con patio y parrilla - Machain 4200 - Saavedra
Wec28xaVTMjyEWuqZ+kJNw==,Propiedad,2020-02-13,9999-12-31,2020-02-13,,,Argentina,Capital Federal,,,,,5.0,4.0,3.0,,,395000.0,,Casa en Arenas del Sur. 6 ambientes en dos Plantas.
WefdubKYyM5kv+CGw9T9Qg==,Propiedad,2019-06-06,2020-04-30,2019-06-06,-34.639103000000006,-58.448634999999996,Argentina,Capital Federal,Flores,,,,3.0,2.0,1.0,155.0,62.0,170000.0,,Venta PH en Flores Capital Federal Av.Carabobo 1200
Wex9m0JjNUCKyAPcjcpuDw==,Propiedad,2019-09-02,2020-04-19,2019-09-02,-34.611061,-58.471244999999996,Argentina,Capital Federal,Villa General Mitre,,,,3.0,2.0,1.0,73.0,66.0,160000.0,,Venta PH en Villa General Mitre Capital Federal Caracas 1700
WfUK516xJ3CS7Vnxuf7mIA==,Propiedad,2019-04-16,2020-02-25,2019-04-16,-32.9458578,-60.6853811,Argentina,Santa Fe,Rosario,,,,2.0,,2.0,,65.0,99600.0,,Departamentos Duplex Echesortu. Calidad Constructiva. Dos Dormtorios con Patio
WfW960y4wg+9UeI8n2pEOQ==,Propiedad,2020-02-23,2020-03-14,2020-02-23,-34.601331,-58.519538,Argentina,Capital Federal,Villa Devoto,,,,4.0,3.0,2.0,84.0,75.0,170000.0,,Venta PH Villa Devoto 4 amb. con terraza
Wfe92sRHMs6MkhJdPtmiqQ==,Propiedad,2019-04-29,9999-12-31,2019-04-29,-34.666445,-58.578033999999995,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Villa Luzuriaga,,,,,,,,130000.0,Mensual,PH 4 amb con Cochera
WfrkVcj0qUCXydW+FYgc8A==,Propiedad,2019-12-17,2020-03-01,2019-12-17,-34.6512278,-58.580151,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Ramos Mejía,,,,1.0,1.0,60.0,90.0,127000.0,,PH 2 Ambientes con Patio - Cochera
Wgd8lPsuhYpUrEJBN+MfXg==,Propiedad,2019-12-20,9999-12-31,2019-12-20,-34.6095325,-58.430271600000005,Argentina,Capital Federal,Almagro,,,,3.0,,,66.0,60.0,150000.0,Mensual,Venta PH 3 Ambientes Terraza con Parrilla y Patio
Wh15W1UR79rp13GGDdJUhQ==,Propiedad,2019-08-03,2019-10-11,2019-08-03,-34.6104044,-58.394772100000004,Argentina,Capital Federal,Balvanera,,,,3.0,2.0,2.0,71.0,71.0,102000.0,,OPORT PH Congreso 3a 71m2 2esc recicl Sarand 100 u$s102000
Wh3LltncMvNf+j/Dlaswbw==,Propiedad,2019-10-18,9999-12-31,2019-10-18,-34.6022395,-58.3962515,Argentina,Capital Federal,Balvanera,,,,4.0,,1.0,108.0,90.0,190000.0,Mensual,PH - Balvanera
WhDljhTwc+4+Lo5Fsrpi1Q==,Propiedad,2020-03-07,9999-12-31,2020-03-07,-38.0286849,-57.551968200000005,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,4.0,3.0,2.0,,,170000.0,,Casa en Venta de cuatro  ambientes  zona San Carlos
WhW8yWZNw2IuW0YXvG+SNQ==,Propiedad,2020-03-07,2020-04-19,2020-03-07,-34.622993,-58.483139,Argentina,Capital Federal,Floresta,,,,6.0,4.0,2.0,105.0,80.0,175000.0,,Venta PH en Floresta Capital Federal SAN NICOLAS  1000
WiPNRviLC0krGdGcJdSsIw==,Propiedad,2019-11-14,9999-12-31,2019-11-14,,,Argentina,Buenos Aires Interior,General Pueyrredón,Sierra de los Padres,,,6.0,4.0,3.0,1000.0,160.0,285000.0,,SIERRA DE LOS PADRES - VENTA CON FINANCIACION - DOS UNIDADES EMPLAZADAS SOBRE LOTE DE 1.000 m2 - PERMUTA POR C
WiPzDjpHdgWOPyr8PYDi8A==,Propiedad,2020-03-25,9999-12-31,2020-03-25,-34.5987134584,-58.4502355319,Argentina,Capital Federal,Villa Crespo,,,,3.0,2.0,1.0,,,145000.0,,"Ph en Venta en Villa crespo, Capital federal U$S 145000"
WitAa86haewjQ4RilN/qXA==,Propiedad,2019-11-07,2020-03-05,2019-11-07,-34.7397656,-58.3955306,Argentina,Bs.As. G.B.A. Zona Sur,Lomas de Zamora,Banfield,,,3.0,,1.0,99.0,80.0,155000.0,Mensual,PH - Banfield Oeste
WizJP8drS7yFDbTYrK52/A==,Propiedad,2020-01-16,9999-12-31,2020-01-16,,,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Lomas del Mirador,,,4.0,,1.0,70.0,80.0,98000.0,,PH en Venta Lomas del Mirador / La Matanza (A116 1186)
WizSADf5mBLBnjBL2+GeVQ==,Propiedad,2019-04-11,2019-10-10,2019-04-11,-34.643476,-58.787677,Argentina,Bs.As. G.B.A. Zona Oeste,Moreno,Moreno,,,5.0,2.0,1.0,132.0,81.0,140000.0,,Ph en venta Moreno
Wj0q/9uoGkTyRVl0A5TGRw==,Propiedad,2020-04-10,9999-12-31,2020-04-10,-34.7375076979,-58.26853485229999,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,3.0,2.0,1.0,,,85000.0,,Casa PH en Venta Cond en Quilmes Oeste
Wj78mZvLW5OxuLBvnBLomA==,Propiedad,2019-12-24,2020-03-01,2019-12-24,-34.523367,-58.498713,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Olivos,,,3.0,2.0,2.0,135.0,115.0,295000.0,,OPORTUNIDAD- OLIVOS- PH TIPO CASA- GARAGE- PISCINA
WjMSCeMxoeUJg1UKPSjm5w==,Propiedad,2019-06-11,9999-12-31,2019-06-11,-34.6486623,-58.5863098,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,Haedo,,,,,,,,58000.0,Mensual,PH DOS AMBIENTES EN COMPLEJO
WjVCzpBtA2/Rmr5aGoAl0w==,Propiedad,2019-11-01,2019-11-12,2019-11-01,-34.938472,-57.943075,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,La Plata,,,5.0,2.0,1.0,130.0,100.0,130000.0,,PH de dos dormitorios en venta en La Plata
WkOMpflSMHMp9n/FVqvj/g==,Propiedad,2020-04-05,9999-12-31,2020-04-05,-34.7091946934,-58.4024453066,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,,,,2.0,2.0,1.0,,,120000.0,,Casa PH en Venta en Lanus Oeste
WkRAHUfaVbrwfREEBy6LAA==,Propiedad,2019-09-04,9999-12-31,2019-09-04,-34.6544118,-58.4928405,Argentina,Capital Federal,Mataderos,,,,1.0,,1.0,25.0,,48500.0,Mensual,Venta PH mono ambiente con entrada independiente
WkU0HzbCXvytCezX+IX/9g==,Propiedad,2019-06-05,9999-12-31,2019-06-05,-34.7389362269,-58.291684202700004,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,4.0,,3.0,200.0,200.0,250000.0,Mensual,PH - Quilmes Oeste
WlGccl4Rcluffer3we3/nw==,Propiedad,2020-01-15,2020-04-13,2020-01-15,,,Argentina,Capital Federal,,,,,2.0,1.0,1.0,,,41000.0,,Venta PH dos ambientes a la calle reciclado
WlRk328g/s0w0nf8qjbq5g==,Propiedad,2019-06-02,9999-12-31,2019-06-02,-37.319788700000004,-59.12347629999999,Argentina,Buenos Aires Interior,Tandil,,,,2.0,1.0,,50.0,50.0,79000.0,Mensual,PH EN VENTA
WlvZzUNvNwmDuuVa5CnlHA==,Propiedad,2020-01-28,9999-12-31,2020-01-28,-34.6754565,-58.4090875,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,Valentín Alsina,,,2.0,1.0,1.0,38.0,32.0,97000.0,Mensual,PH - Valentin Alsina
WmOA//tlKBF3hP34Qiq2kA==,Propiedad,2019-04-17,2019-11-12,2019-04-17,-34.890814500000005,-56.166432799999995,Uruguay,Montevideo,,,,,3.0,2.0,2.0,109.0,89.0,180000.0,Mensual,PH EN VENTA
WmWmwZ44HA/l827/NFyNmw==,Propiedad,2019-10-12,2019-11-30,2019-10-12,-34.641591299999995,-58.454621100000004,Argentina,Capital Federal,Flores,,,,5.0,4.0,2.0,100.0,100.0,150000.0,,PH tipo casa. Terreno Propio.Venta/Permuta. A reciclar. 110m². Entre Zuviria y Av. Asamblea. Flores.
Wmdn0KJHfRN1CcTha27tEw==,Propiedad,2019-10-12,2019-10-16,2019-10-12,-34.594931700000004,-58.426881099999996,Argentina,Capital Federal,Palermo,,,,4.0,3.0,1.0,77.0,77.0,239000.0,,Depto.tipo casa de 4 ambientes en Venta en Palermo
WmiXGaHtI75mpvSzzKdbQA==,Propiedad,2020-04-06,9999-12-31,2020-04-06,-34.6573897,-58.6770267,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,,,,4.0,3.0,2.0,,,145000.0,,Casa PH en Venta en Ituzaingo Norte
Wmxf235w2ATXybCJtevzyQ==,Propiedad,2020-04-03,9999-12-31,2020-04-03,-34.7145619745,-58.3284545473,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,,,,3.0,2.0,1.0,,,45000.0,,Departamento Tipo Casa en Venta en Wilde
WnOhPn8HT7OwXLOIsRCSlw==,Propiedad,2019-08-09,2019-11-12,2019-08-09,,,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,San Isidro,,,,1.0,1.0,35.0,35.0,115000.0,,"PH 35m² con Plantas en LASALLE, Juan B. de, San Isidro, San Isidro, por U$S 115.000"
Wndw9rJWxaTc8h6bGg/Fxw==,Propiedad,2019-10-12,2019-12-23,2019-10-12,-34.6595962,-58.5190017,Argentina,Capital Federal,Mataderos,,,,3.0,2.0,1.0,92.0,62.0,125000.0,,Pizarro 7600 Mataderos PH tipo casa 3amb c/coch U$125.000
WnnRWRTNxaffDGxdoFIpMw==,Propiedad,2019-04-22,9999-12-31,2019-04-22,-34.5623724504,-58.562865164499996,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,,,3.0,2.0,2.0,110.0,70.0,50000.0,,Depto T/casa de 3 ambientes
WnoMrcCqwGVTJp3UMWDk3Q==,Propiedad,2020-03-15,2020-04-01,2020-03-15,-31.4389713,-64.3030096,Argentina,Córdoba,Córdoba,,,,7.0,3.0,,,,305000.0,,OPORTUNIDAD !! VENTA CASA B° CERRADO 7 SOLES - CUB 330 M2 T 600
Wo6PzbpjmgP8lU6droplJw==,Propiedad,2020-01-17,2020-02-05,2020-01-17,-34.633644,-58.4622,Argentina,Capital Federal,Flores,,,,3.0,2.0,1.0,49.0,49.0,115000.0,,Venta departamento 3 ambientes Flores.
Wo7lE1yZblV83NGhsvY4aQ==,Propiedad,2019-06-16,9999-12-31,2019-06-16,-34.908354700000004,-56.1504519,Uruguay,Montevideo,,,,,2.0,1.0,1.0,42.0,42.0,135000.0,Mensual,PH EN VENTA
WoBTfWrU1ixxVH28kwqPug==,Propiedad,2019-10-21,2019-11-12,2019-10-21,-34.6358451,-58.39190260000001,Argentina,Capital Federal,Constitución,,,,3.0,,,74.0,68.0,130000.0,Mensual,PH - Parque Patricios
WoMZKIv0W54cznpPkNuvqg==,Propiedad,2020-02-04,9999-12-31,2020-02-04,-34.5429267,-58.5663429,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Bonich,,,3.0,2.0,1.0,66.0,60.0,73000.0,,PH  3 ambientes al frente t/ duplex
Wof851Ay7bbYEKPUEI9nIQ==,Propiedad,2019-11-26,9999-12-31,2019-11-26,-34.7699487,-58.4089735,Argentina,Bs.As. G.B.A. Zona Sur,Lomas de Zamora,,,,3.0,,1.0,,,70000.0,Mensual,PH - Lomas De Zamora
WohDsTDWozSjTO3rylA1bA==,Propiedad,2019-10-10,2020-02-17,2019-10-10,-34.5746574,-58.470915299999994,Argentina,Capital Federal,Belgrano,,,,,3.0,1.0,94.0,50.0,139000.0,Mensual,EXCELENTE PH 4 AMB 2 PTAS TZA 94 MTS - PLAZA 1800 - BELGRANO
WojPvnz9IodPHycNlgFlCA==,Propiedad,2019-12-10,2019-12-17,2019-12-10,-34.656234000000005,-58.768151,Argentina,Bs.As. G.B.A. Zona Oeste,Moreno,Paso del Rey,,,2.0,1.0,1.0,52.0,40.0,52000.0,,PH sin expensas como nuevo a 300 mts de Estaciòn
WoucNrDiPzeaUvV8ZJ3QKQ==,Propiedad,2020-02-07,9999-12-31,2020-02-07,,,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,Haedo,,,4.0,3.0,,,65.0,110000.0,Mensual,4 AMBIENTES | CONCORDIA 708
Wp0a94AdHFpuPp17Va+yjQ==,Propiedad,2019-03-30,2020-03-01,2019-03-30,-34.566739,-58.47587239999999,Argentina,Capital Federal,Villa Urquiza,,,,,3.0,1.0,180.0,145.0,319000.0,,PH CON ENTRADA INDEPENDIENTE 
Wplu81gZ8SzJUinEq0aMNA==,Propiedad,2020-01-07,9999-12-31,2020-01-07,-31.786424199999995,-64.5411449,Argentina,Capital Federal,,,,,5.0,2.0,2.0,,,115000.0,,Casa Puerto del Aguila
WpoUSUysxP899wA2q2dqfQ==,Propiedad,2020-01-29,2020-04-18,2020-01-29,-34.688774,-58.495197,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,,,,4.0,3.0,2.0,125.0,125.0,115000.0,,Venta PH en La Matanza G.B.A. Zona Oeste Mariquita Thompson 1663
WptkxGI4W9W4ynAgbvWXRg==,Propiedad,2020-02-09,9999-12-31,2020-02-09,,,Argentina,Capital Federal,,,,,4.0,2.0,1.0,,,120000.0,,"ATENAS 2361, entre Sarrachaga y Washington, Isidro Casanova"
WpwGvwZI4PVRF34QUCGCIw==,Propiedad,2019-10-27,2020-02-23,2019-10-27,-34.608745,-58.431821,Argentina,Capital Federal,Caballito,,,,4.0,3.0,1.0,103.0,74.0,250000.0,,VENTA PH 4 AMBIENTES CON PATIO Y TERRAZA
WrH7IjFFYYUaHsb8lzkUdg==,Propiedad,2019-08-02,9999-12-31,2019-08-02,-34.6448318,-58.6196101,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,El Palomar,,,,,,,,80000.0,Mensual,"PH En Venta , El Palomar-Morón"
WrXt8+OiapKM7AO2zVzxKQ==,Propiedad,2019-11-24,9999-12-31,2019-11-24,,,Argentina,Mendoza,Mendoza,,,,,3.0,3.0,,,300000.0,,DALVIAN zona Balcones
Wra0KImCQbkZmXUUjSfEuA==,Propiedad,2019-11-07,9999-12-31,2019-11-07,-34.442666700000004,-58.5540556,Argentina,Bs.As. G.B.A. Zona Norte,San Fernando,San Fernando,,,4.0,,1.0,,110.0,190000.0,Mensual,PH - S.Fer.-Vias/Libert.
WrqopISeuXQmfOXtTacUtQ==,Propiedad,2019-04-09,9999-12-31,2019-04-09,-34.5576795,-58.577836100000006,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,,,3.0,2.0,1.0,100.0,60.0,45000.0,,Depto T/casa de 3 ambientes
WrsIEVflNHsm4QZjQ5U4ug==,Propiedad,2019-12-16,2019-12-19,2019-12-16,-37.9751815,-57.5571824,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,1.0,1.0,,,59000.0,,PH 3 AMBIENTES U$S 59000
WrwnAB+d2QQrEWO5+uLE7w==,Propiedad,2020-01-27,2020-02-11,2020-01-27,-34.590706,-58.42804,Argentina,Capital Federal,Palermo,Palermo Soho,,,4.0,3.0,2.0,524.0,100.0,325000.0,,Depto.tipo casa de 4 ambientes en Venta en Palermo soho
Wrx7LAsmEkvztTZ15RBwMQ==,Propiedad,2019-11-07,2020-01-17,2019-11-07,-34.577697,-58.44723979999999,Argentina,Capital Federal,Colegiales,,,,3.0,2.0,1.0,104.0,83.0,265000.0,,Ph tipo casa con terraza propia  Maure 3100 Colegiales u$s 265.000
WsBO1DWZ+2NlUWFxDIlUiA==,Propiedad,2019-12-06,2019-12-22,2019-12-06,-34.5923729,-58.44304150000001,Argentina,Capital Federal,Villa Crespo,,,,2.0,1.0,1.0,47.0,47.0,104500.0,,Depto.tipo casa de 2 ambientes en Venta en Villa crespo
WsMFbJ8iq3qc32pRWPBlxg==,Propiedad,2019-11-10,2020-05-01,2019-11-10,-34.7801981,-58.407036,Argentina,Bs.As. G.B.A. Zona Sur,Lomas de Zamora,Temperley,,,,1.0,1.0,118.0,47.0,70000.0,,"Oportunidad PH t/ Casa 3 amb apto credito, ubicado en Miguel Soler 597, Temperley"
WsWTW9cI56WlQZle+55ydw==,Propiedad,2019-05-09,2020-05-04,2019-05-09,-34.6626919,-58.5564075,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Ramos Mejía,,,2.0,,,,,76000.0,Mensual,PH - Ramos Mejia
WsiVyb1gYaFdc7++5oxLQg==,Propiedad,2019-04-11,2020-01-30,2019-04-11,-31.4532695152,-64.2438317196,Argentina,Córdoba,,,,,4.0,,2.0,125.0,,135000.0,Mensual,"Miradores de Manantiales - Duplex 3 Dormitorios! En construccion, pre-venta!!"
Wt6I4lw3sBIMs3C1gq8Vkg==,Propiedad,2020-02-15,2020-02-16,2020-02-15,-34.563745000000004,-58.46692339999999,Argentina,Capital Federal,Belgrano,,,,5.0,3.0,2.0,170.0,170.0,350000.0,Mensual,VENTA simpático PH con regias terrazas en BELGRANO !!!! U$ 350.000
Wt9bnbfPrzIKl4V+BLx7Yg==,Propiedad,2020-01-13,2020-01-14,2020-01-13,-34.639216551,-58.473993693900006,Argentina,Capital Federal,Flores,,,,5.0,,2.0,,,225000.0,Mensual,DOLORES al 600
WtX8aRK0SH9Wl+dX2lATyA==,Propiedad,2019-09-11,9999-12-31,2019-09-11,-37.993404,-57.56333660000001,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,2.0,1.0,1.0,40.0,,90000.0,,PH DE DOS AMBIENTES 
WtaE8NXqZ53d54T5/b34jw==,Propiedad,2019-12-06,2019-12-23,2019-12-06,-34.613308399999994,-58.51773670000001,Argentina,Capital Federal,Villa Devoto,,,,3.0,2.0,1.0,240.0,60.0,189000.0,,BERMUDEZ 2900 / VILLA DEVOTO PH 3 AMBIENTES C/PATIO Y TERRAZA
WtaHCyS2EOEsiTn9EqTsFw==,Propiedad,2020-03-26,9999-12-31,2020-03-26,-31.341361600000003,-64.1798947,Argentina,Córdoba,Córdoba,,,,3.0,,3.0,,160.0,190000.0,,HERMOSO DUPLEX A ESTRENAR
WtcyRGtNNSFuNjHOHRlxhQ==,Propiedad,2020-01-26,2020-02-11,2020-01-26,-34.598144042,-58.4165331603,Argentina,Capital Federal,Almagro,,,,4.0,3.0,1.0,72.0,72.0,139000.0,,Depto.tipo casa de 4 ambientes en Venta en Almagro
WtyJgK5ZrUZAUIldeI6YYw==,Propiedad,2019-11-11,2019-11-26,2019-11-11,-34.61405,-58.41222,Argentina,Capital Federal,Almagro,,,,4.0,3.0,2.0,125.0,125.0,220000.0,,Depto.tipo casa de 4 ambientes en Venta en Almagro
Wu+nRU9weJkd/ko14LuRUA==,Propiedad,2020-02-19,9999-12-31,2020-02-19,,,Argentina,Córdoba,Córdoba,,,,10.0,3.0,,,,240000.0,,Casa 3 DORM  en BARRIO URCA - Cordoba
Wu06TyU9dygDI4E0SXEEQg==,Propiedad,2019-12-16,2019-12-23,2019-12-16,-34.593788364699996,-58.4280162351,Argentina,Capital Federal,Palermo,Palermo Soho,,,3.0,2.0,1.0,65.0,57.0,152500.0,,Depto.tipo casa de 3 ambientes en Venta en Palermo soho
Wu4SDjiuhbwvaVwmfr6gkA==,Propiedad,2019-09-05,9999-12-31,2019-09-05,-41.0576342,-71.53125820000001,Argentina,Río Negro,San Carlos de Bariloche,,,,3.0,,,654.0,67.0,136000.0,Mensual,Ph venta
Wu9UAQqXBl1Pk6bnPg8G4A==,Propiedad,2020-04-06,9999-12-31,2020-04-06,-34.737166933800005,-58.2653076185,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,3.0,2.0,1.0,,,90000.0,,Casa PH en Venta en Quilmes Oeste
WuH35KEIl9fb01aLA3apPw==,Propiedad,2019-12-26,2020-01-16,2019-12-26,-34.60098,-58.425272,Argentina,Capital Federal,Almagro,,,,4.0,3.0,2.0,212.0,103.0,350000.0,,VENTA PH 4 AMB CON DEPENDENCIA - ALMAGRO
WuRpgmV7WJ0mEn7tjQZdvQ==,Propiedad,2020-04-02,9999-12-31,2020-04-02,-34.7164295368,-58.4129917525,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,,,,3.0,2.0,2.0,,,150000.0,,Casa PH en Venta en Remedios de Escalada Oeste
Wuamf9tKakDXEgQuPdWrFw==,Propiedad,2019-04-03,9999-12-31,2019-04-03,-38.085817600000006,-57.5439782,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,2.0,1.0,1.0,,40.0,42000.0,,P.H 2 ambientes con patio y espacio de cochera
WulfLZdL1WWCRXFFkrDBYg==,Propiedad,2020-01-05,2020-01-24,2020-01-05,-34.5773675,-58.4747932,Argentina,Capital Federal,Villa Urquiza,,,,5.0,4.0,2.0,120.0,120.0,259000.0,,Depto.tipo casa de 5 ambientes en Venta en Villa urquiza
WuyhlOF4rYKwYtPP6sGJEw==,Propiedad,2019-10-23,2019-11-08,2019-10-23,-34.60864,-58.42078000000001,Argentina,Capital Federal,Almagro,,,,3.0,2.0,1.0,55.0,55.0,155000.0,,Depto.tipo casa de 3 ambientes en Venta en Almagro norte
Wv82EsFk0Uqq/MGNaNO17Q==,Propiedad,2019-12-22,9999-12-31,2019-12-22,-32.954975,-60.71133100000001,Argentina,Santa Fe,Rosario,,,,4.0,3.0,1.0,100.0,53.0,45000.0,,"CASA DE PASILLO EN VENTA, 3 DORMITORIOS, CON PATIO"
Wv8VXe0WzaCZyPYDjq+NyQ==,Propiedad,2019-04-03,2020-05-08,2019-04-03,-34.51929439999999,-58.54771329999999,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,Villa Adelina,,,3.0,,1.0,55.0,55.0,185000.0,Mensual,PH - Villa Adelina
WvVZg6TriirgjGa+RWaCVg==,Propiedad,2019-10-12,2019-10-20,2019-10-12,-34.5932724106,-58.436995606800004,Argentina,Capital Federal,Villa Crespo,,,,4.0,3.0,1.0,300.0,165.0,479000.0,,Depto.tipo casa de 4 ambientes en Venta en Villa crespo
WvbutZNOTxG0fqgOv0mdrw==,Propiedad,2020-01-21,9999-12-31,2020-01-21,,,Argentina,Capital Federal,,,,,4.0,3.0,3.0,,,420000.0,,CASA DE LINEA MODERNA. PARQUE LURO
WvmQCpa75cF0A/8MLW9yKQ==,Propiedad,2020-01-29,9999-12-31,2020-01-29,-34.6704653,-58.7197798,Argentina,Bs.As. G.B.A. Zona Oeste,Merlo,,,,3.0,1.0,1.0,202.0,76.0,60000.0,,OPORTUNIDAD PH A REFACCIONAR EN LA MEJOR ZONA DE MERLO!
Ww3ii/zrCDg+oq1x3RHpwQ==,Propiedad,2019-12-21,2020-02-10,2019-12-21,-34.632551299999996,-58.4484365,Argentina,Capital Federal,Parque Chacabuco,,,,4.0,,1.0,103.0,73.0,149000.0,Mensual,PH Sin Expensas Caballito Parque Chacabuco 103 m2 terraza - Oportunidad para reciclar Solo o en Bloque
WwCWvQNqovArm5fWLS8/Gw==,Propiedad,2019-04-10,2020-03-10,2019-04-10,-34.5009049,-58.529135100000005,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,Martínez,,,2.0,,1.0,21.0,21.0,80000.0,Mensual,PH - Mart.-Fleming/Panam.
WwTjnKeV5I1JOnFPEZQB8Q==,Propiedad,2019-11-26,9999-12-31,2019-11-26,-34.524770200000006,-58.54961020000001,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,Villa Adelina,,,3.0,,1.0,111.0,111.0,147000.0,Mensual,VENTA PH 3 AMBIENTES EN VILLA ADELINA
WwUPv9K29AddvNfDe+kMvQ==,Propiedad,2019-11-16,2019-12-23,2019-11-16,-34.6021898,-58.425700899999995,Argentina,Capital Federal,Caballito,,,,6.0,5.0,3.0,351.0,200.0,419900.0,,Hermoso PH - 6 amb - Terraza- Ent Indp- Frte- Ubicación Ideal.
WwVsJKZ6olt7ZN16hOrUZg==,Propiedad,2020-01-17,9999-12-31,2020-01-17,,,Argentina,Capital Federal,,,,,3.0,2.0,1.0,,,138000.0,,PH 3 AMBIENTES PRIMER PISO POR ESCALERA
WwX+fPMzihvJvW4tIJ/B3A==,Propiedad,2019-10-13,2020-01-10,2019-10-13,-33.08103,-68.46814,Argentina,Capital Federal,,,,,2.0,1.0,1.0,58.0,48.0,80000.0,,Venta ph planta baja con patio ballester
